fid,fname,token_1_symbol,token_1_address,token_1_usd_value,token_2_symbol,token_2_address,token_2_usd_value,token_3_symbol,token_3_address,token_3_usd_value,token_4_symbol,token_4_address,token_4_usd_value,token_5_symbol,token_5_address,token_5_usd_value,token_6_symbol,token_6_address,token_6_usd_value,token_7_symbol,token_7_address,token_7_usd_value,token_8_symbol,token_8_address,token_8_usd_value,token_9_symbol,token_9_address,token_9_usd_value,token_10_symbol,token_10_address,token_10_usd_value
534,mikedemarais.eth,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,100.21623132823589,NOUNS,0x0a93a7be7e7e426fc046e204c44d6b03a302b631,30.38765472923952,HIGHER,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,5.001886577147328,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,1.103251301981255,BASED,0x07d15798a67253d76cea61f0ea6f57aedc59dffb,0.6163425156675407,YOYO,0xe31876c6a62a813f57b815d8d2d0f5c8aa06f49b,0.5127127336723599,TKN,0x78b3c724a2f663d11373c4a1978689271895256f,0.1736054553699093,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,0.15475857325324321,NEGED,0x4229c271c19ca5f319fb67b4bc8a40761a6d6299,0.14504598547442035,BOOMER,0xcde172dc5ffc46d228838446c57c1227e0b82049,0.14416674487852124
576,nonlinear.eth,HIGHER,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,7733.170077189678,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,5562.624093715867,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,1627.5639651072618,BORED,0x70737489dfdf1a29b7584d40500d3561bd4fe196,457.020220350449,FARTHER,0x8ad5b9007556749de59e088c88801a3aaa87134b,138.57762868103347,wowow,0xb36a0e830bd92e7aa5d959c17a20d7656976dd98,85.13540227769889,PURR,0x471b9900534ca3fd67e2becf8f27768dbaa81583,46.87366834926358,TOE,0xffdcc46161ebb8289fddec7f3dd6810d37b51596,45.40139354347773,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,33.5557596993873,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,31.791155922742966
12,linda,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,364.88205993096454,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,155.83957313621818,FARTHER,0x8ad5b9007556749de59e088c88801a3aaa87134b,134.13286895924787,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,125.74545950195636,PURR,0x471b9900534ca3fd67e2becf8f27768dbaa81583,46.87366834926358,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,22.279251557770344,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,18.247640420045812,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,9.970316647612801,ANIME,0x0e0c9756a3290cd782cf4ab73ac24d25291c9564,6.623828294814871,DUDE,0xcb2861a1ec1d0392afb9e342d5aa539e4f75b633,2.174832473511566
5650,vitalik.eth,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,140158.8922108131,COOL3,0x913aa323127a2e1e5604bd84d3f3d8b929215f52,5562.174711863085,HULLO,0x3b87c35fa4c26d2ff7b9f4d99dac6a41968f7a48,2511.74014094505,BROKIE,0x40e25a322c2aaf257108a8bd0dac483eca246a0f,629.4497622170946,PONP,0x77831e3703add1d54c8fb1ffad6e17311e9759f1,584.17357106642,PAWTH,0x875ee70143fca7d78e03ee6b13a2b0d68be4af0c,487.135061784466,BEIS,0xa0505f129e852da68c5c36057fdef64f0871a80a,414.93211272022097,ALFRED,0x82e15888725b9d70a6533ee69c3f37ec54dcccbc,385.26026159716264,DRONE,0xfa1f6e048e66ac240a4bb7eab7ee888e76081a6c,382.8324353515639,OGBASE,0xa12b955b52593c81e6ca4a6ad4986a33e79667e2,268.15349169463
1325,cassie,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,47172.04553233407,meelay,0x81a3e86b1c54a29fa83c92bfcaabddfefd4f3d90,1549.516689823395,WETH,0x4200000000000000000000000000000000000006,225.84631439667984,FARTHER,0x8ad5b9007556749de59e088c88801a3aaa87134b,144.18469845113106,wowow,0xb36a0e830bd92e7aa5d959c17a20d7656976dd98,85.13540227769889,PURR,0x471b9900534ca3fd67e2becf8f27768dbaa81583,46.87366834926358,TICKER,0xa0c05e2eed05912d9eb76d466167628e8024a708,15.982581907236716,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,12.165093613363874,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,10.347036124201649,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,6.679674758132259
239,ted,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,20854.67571466053,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,1371.2184490484854,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,921.6881534879778,HIGHER,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,867.5915646472845,YOYO,0xe31876c6a62a813f57b815d8d2d0f5c8aa06f49b,77.94046329153731,PURR,0x471b9900534ca3fd67e2becf8f27768dbaa81583,46.87366834926358,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,37.332033294857254,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,32.87526700699626,BLEU,0xbf4db8b7a679f89ef38125d5f84dd1446af2ea3b,19.08070048993586,Purp,0x1b1514c76c54ce8807d7fdedf85c664eee734ece,17.40882577989037
11188,polynya,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,677.1400771051252,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,27.600306197833294,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,18.247640420045812,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,10.085010559751511,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,10.039274715428652,TYBG,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,1.0206397376847949,BENTO,0x9de16c805a3227b9b92e39a446f9d56cf59fe640,0.7828440511646587,BASEFIN,0xa17a6b7be4d8a90f0e0b1f22660c38bbc76df49d,0.27388449757760003,BASED,0x07d15798a67253d76cea61f0ea6f57aedc59dffb,0.043635119602994474,OX,0xba0dda8762c24da9487f5fa026a9b64b695a07ea,0.03649135263804163
1097,noun40,HIGHER,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,17513.963862683217,NOUNS,0x0a93a7be7e7e426fc046e204c44d6b03a302b631,1100.108391602207,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,68.9413969444113,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,4.15082234974055,TYBG,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,1.0206397376847949,BENTO,0x9de16c805a3227b9b92e39a446f9d56cf59fe640,0.8220038659528198,BASED,0x07d15798a67253d76cea61f0ea6f57aedc59dffb,0.6163425156675407,BASEFIN,0xa17a6b7be4d8a90f0e0b1f22660c38bbc76df49d,0.27388449757760003,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,0.2284977884927999,PAW,0x600c9b69a65fb6d2551623a53ddef17b050233cd,0.15642871960432253
368,js,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,18.247640420045812,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,16.030731404721344,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,9.78738929729744,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,3.3658483897539604,TYBG,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,1.0206397376847949,BENTO,0x9de16c805a3227b9b92e39a446f9d56cf59fe640,0.7828440511646587,BASEFIN,0xa17a6b7be4d8a90f0e0b1f22660c38bbc76df49d,0.27388449757760003,BASED,0x07d15798a67253d76cea61f0ea6f57aedc59dffb,0.043635119602994474,USA,0xb56d0839998fd79efcd15c27cf966250aa58d6d3,0.010781991820608603,PEEZY,0x1b6a569dd61edce3c383f6d565e2f79ec3a12980,0.0035936222897183026
2433,seneca,NOUNS,0x0a93a7be7e7e426fc046e204c44d6b03a302b631,3717.943532909551,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,899.1721965293756,WETH,0x4200000000000000000000000000000000000006,176.72383374920994,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,128.67777324558514,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,111.33539995655735,NOGS,0x13741c5df9ab03e7aa9fb3bf1f714551dd5a5f8a,57.87185390280804,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,49.497126908221134,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,39.35908041912968,HIGHER,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,34.09793334896777,APEIN,0x280df118566625cb6678c036d0f9027069b73f46,14.042410362580448
733,fiveoutofnine.eth,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,3701.0390911825953,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,2891.4456666167453,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,51.70228497947035,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,24.330187226727748,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,22.279251557770344,WASSUP,0x5668f69ac55d3c86fa7275908fc753daee585d5c,10.928057493195514,DUDE,0xcb2861a1ec1d0392afb9e342d5aa539e4f75b633,9.858227776900375,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,9.830404940886748,BENTO,0x9de16c805a3227b9b92e39a446f9d56cf59fe640,1.9571101279116467,TYBG,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,1.0206397376847949
54,lsankar.eth,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,48916.377929652335,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,8067.752604689,HIGHER,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,554.3395804378109,$mfer,0xe3086852a4b125803c815a158249ae468a3254ca,44.090150988914424,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,43.414580101539194,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,34.31441629597194,PBB,0x9a3b7959e998bf2b50ef1969067d623877050d92,29.03397755921087,DUDE,0xcb2861a1ec1d0392afb9e342d5aa539e4f75b633,26.251193703520315,WETH,0x4200000000000000000000000000000000000006,24.759810457094563,TICKER,0xa0c05e2eed05912d9eb76d466167628e8024a708,15.982581907236716
378,colin,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,47669.48847458153,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,3559.085246398752,HIGHER,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,799.9078354437802,FARTHER,0x8ad5b9007556749de59e088c88801a3aaa87134b,116.0202040397196,PURR,0x471b9900534ca3fd67e2becf8f27768dbaa81583,46.87366834926358,TOE,0xffdcc46161ebb8289fddec7f3dd6810d37b51596,45.40139354347773,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,39.55742420996537,YUP,0x01ccf4941298a0b5ac4714c0e1799a2df8387048,37.563840212710225,WETH,0x4200000000000000000000000000000000000006,36.045905069712475,$COOKIE,0x71bcfae3db84f789899a8879acf926e41ae2384f,17.7074735557415
1237,nicholas,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,2242.4681371690995,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,192.56580143999358,APEIN,0x280df118566625cb6678c036d0f9027069b73f46,94.78626994741802,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,18.247640420045812,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,17.07982886135935,WETH,0x4200000000000000000000000000000000000006,16.236907262853528,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,11.94504511053233,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,9.122976900813162,DUDE,0xcb2861a1ec1d0392afb9e342d5aa539e4f75b633,2.857909455961625,BASED,0x07d15798a67253d76cea61f0ea6f57aedc59dffb,1.361489545088358
742,wilsoncusack,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,1192.2597220417945,HIGHER,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,310.3294404559448,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,294.3400824339696,$mfer,0xe3086852a4b125803c815a158249ae468a3254ca,220.4507549445721,USDbC,0xd9aaec86b65d86f6a7b5b1b0c42ffa531710b6ca,100.15457947094629,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,51.18814708450018,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,13.83859852289514,DUDE,0xcb2861a1ec1d0392afb9e342d5aa539e4f75b633,12.716137232862,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,11.335952466512575,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,8.555442199054179
3621,horsefacts.eth,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,792.8288283037133,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,347.87361898325565,WETH,0x4200000000000000000000000000000000000006,162.45471374481454,SQUOGE,0x589c8e8fe013133b41abf546c819787a75688690,159.13796149137917,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,82.17131725105155,meelay,0x81a3e86b1c54a29fa83c92bfcaabddfefd4f3d90,62.43481472914499,PURR,0x471b9900534ca3fd67e2becf8f27768dbaa81583,46.87366834926358,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,32.07763811001018,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,24.558685015220547,APEIN,0x280df118566625cb6678c036d0f9027069b73f46,14.042410362580448
124,giu,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,1410.0645596214206,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,1268.1941644767396,PURR,0x471b9900534ca3fd67e2becf8f27768dbaa81583,46.87366834926358,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,30.412734033409688,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,16.185489977974587,WASSUP,0x5668f69ac55d3c86fa7275908fc753daee585d5c,10.625548331333896,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,9.552577098528992,meelay,0x81a3e86b1c54a29fa83c92bfcaabddfefd4f3d90,8.324641963886,DUDE,0xcb2861a1ec1d0392afb9e342d5aa539e4f75b633,5.600254656751,BENTO,0x9de16c805a3227b9b92e39a446f9d56cf59fe640,1.5852592036084339
80,liam.eth,PURR,0x471b9900534ca3fd67e2becf8f27768dbaa81583,46.87366834926358,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,24.330187226727748,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,18.33765345072653,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,16.729966678058197,WETH,0x4200000000000000000000000000000000000006,14.59951238309982,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,9.668541952122853,USDC,0x833589fcd6edb6e08f4c7c32d4f71b54bda02913,9.484603666581323,BENTO,0x9de16c805a3227b9b92e39a446f9d56cf59fe640,1.1742660767469881,TYBG,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,1.0206397376847949,BORED,0x70737489dfdf1a29b7584d40500d3561bd4fe196,0.5835893905324455
303,kyle,HIGHER,0x0578d8a44db98b23bf096a382e016e29a5ce0ffe,21644.089806246164,WELL,0xff8adec2221f9f4d8dfbafa6b9a297d17603493d,6315.316567312996,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,4943.272554443038,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,411.02901289658615,GTC,0x6279f9f0127920c40cbbc9e487c0a394056407b1,49.471640092,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,36.72377862858443,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,32.74077011101493,WETH,0x4200000000000000000000000000000000000006,31.485927574908057,DUDE,0xcb2861a1ec1d0392afb9e342d5aa539e4f75b633,21.700986794910126,$COOKIE,0x71bcfae3db84f789899a8879acf926e41ae2384f,19.478061542459958
18,todd,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,208.1761323420843,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,18.247640420045812,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,16.030731404721344,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,9.900249929188977,WASSUP,0x5668f69ac55d3c86fa7275908fc753daee585d5c,7.524023457136421,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,3.1840984828499357,BENTO,0x9de16c805a3227b9b92e39a446f9d56cf59fe640,1.9766812291907632,TYBG,0x0d97f261b1e88845184f678e2d1e7a98d9fd38de,1.0206397376847949,BERD,0xad1c24de53fad18270d5c99026302e989d212b41,0.38306254215736013,DUDE,0xcb2861a1ec1d0392afb9e342d5aa539e4f75b633,0.3500159160469375
3887,slokh,ETH,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE,620.2595687839637,SPEC,0x96419929d7949d6a801a6909c145c8eef6a40431,408.7085980435355,FARTHER,0x8ad5b9007556749de59e088c88801a3aaa87134b,115.7619129178725,DOG,0xafb89a09d82fbde58f18ac6437b3fc81724e4df6,47.24337003966937,PURR,0x471b9900534ca3fd67e2becf8f27768dbaa81583,46.87366834926358,DEGEN,0x4ed4e862860bed51a9570b96d89af5e1b0efefed,43.27939802355527,toby,0xb8d98a102b0079b69ffbc760c8d857a31653e56e,18.247640420045812,STRM,0x499a12387357e3ec8facc011a2ab662e8abdbd8f,9.824861687846889,WASSUP,0x5668f69ac55d3c86fa7275908fc753daee585d5c,7.619007791680544,DUDE,0xcb2861a1ec1d0392afb9e342d5aa539e4f75b633,6.358068616431
